15,1,1,1,1,1.0,0.9,1
18,1,1,1,1,0.65,1.0,1
20,1,1,1,1,1.0,0.6,0
22,1,1,1,1,0.9,0.95,0
23,1,1,1,1,1.0,1.0,1
24,1,1,1,1,1.0,1.0,1
25,1,1,1,1,1.0,1.0,1
29,0,1,1,1,1.0,0.95,1
31,0,1,1,1,1.0,0.7,1
32,1,1,1,1,0.7,1.0,1
34,1,1,1,1,1.0,0.95,1
40,1,1,0,0,0.0,0.0,0
5,1,1,1,1,1.0,0.25,1
8,1,0,1,1,0.35,0.95,1
