1,1,1,1,1,0.95,1.0,1
3,1,1,1,1,1.0,1.0,1
4,1,1,1,1,1.0,0.65,1
5,1,1,1,1,1.0,0.85,1
6,1,0,0,0,0.0,0.0,0
